"id","time","probability"
"manifold-CBCpG7AUU4pnsbyBn0bg","2022-10-27T03:23:21.281Z",0.060000000000000026
"manifold-CBCpG7AUU4pnsbyBn0bg","2022-10-28T03:26:18.376Z",0.06000000000000005
"manifold-CBCpG7AUU4pnsbyBn0bg","2022-10-29T03:54:54.537Z",0.06
"manifold-CBCpG7AUU4pnsbyBn0bg","2022-10-30T03:47:08.519Z",0.060000000000000026
"manifold-CBCpG7AUU4pnsbyBn0bg","2022-10-31T03:52:44.803Z",0.0606165137878315
"manifold-CBCpG7AUU4pnsbyBn0bg","2022-11-01T03:58:19.367Z",0.05496940229425149
"manifold-CBCpG7AUU4pnsbyBn0bg","2022-11-02T03:59:55.910Z",0.05570647317067137
"manifold-CBCpG7AUU4pnsbyBn0bg","2022-11-03T04:04:32.360Z",0.05542562087115443
"manifold-CBCpG7AUU4pnsbyBn0bg","2022-11-04T04:32:50.471Z",0.06359443483581606
"manifold-CBCpG7AUU4pnsbyBn0bg","2022-11-05T04:13:17.407Z",0.06824150000362435
"manifold-CBCpG7AUU4pnsbyBn0bg","2022-11-06T03:56:39.910Z",0.06824150000362435
"manifold-CBCpG7AUU4pnsbyBn0bg","2022-11-07T04:09:14.092Z",0.06824150000362435
"manifold-CBCpG7AUU4pnsbyBn0bg","2022-11-08T04:18:56.433Z",0.05784653889477816
"manifold-CBCpG7AUU4pnsbyBn0bg","2022-11-09T03:51:17.751Z",0.05784653889477816
"manifold-CBCpG7AUU4pnsbyBn0bg","2022-11-10T03:58:20.279Z",0.05769690597508922
"manifold-CBCpG7AUU4pnsbyBn0bg","2022-11-11T04:13:14.705Z",0.05769690597508921
"manifold-CBCpG7AUU4pnsbyBn0bg","2022-11-12T03:50:05.984Z",0.060164786405545886
"manifold-CBCpG7AUU4pnsbyBn0bg","2022-11-13T03:32:18.085Z",0.060164786405545886
"manifold-CBCpG7AUU4pnsbyBn0bg","2022-11-14T03:32:01.127Z",0.060164786405545886
"manifold-CBCpG7AUU4pnsbyBn0bg","2022-11-15T03:37:31.476Z",0.05000000000000009
"manifold-CBCpG7AUU4pnsbyBn0bg","2022-11-16T03:54:13.077Z",0.05000000000000009
"manifold-CBCpG7AUU4pnsbyBn0bg","2022-11-17T03:51:53.602Z",0.0523210249574286
"manifold-CBCpG7AUU4pnsbyBn0bg","2022-11-18T03:43:10.599Z",0.052458502278755134
"manifold-CBCpG7AUU4pnsbyBn0bg","2022-11-19T03:43:41.327Z",0.052458502278755134
"manifold-CBCpG7AUU4pnsbyBn0bg","2022-11-20T03:33:24.824Z",0.052458502278755134
"manifold-CBCpG7AUU4pnsbyBn0bg","2022-11-21T03:33:23.536Z",0.052458502278755134
"manifold-CBCpG7AUU4pnsbyBn0bg","2022-11-22T03:40:13.022Z",0.04999999999999999
"manifold-CBCpG7AUU4pnsbyBn0bg","2022-11-23T03:41:46.505Z",0.04999999999999999
"manifold-CBCpG7AUU4pnsbyBn0bg","2022-11-24T03:43:00.605Z",0.04999999999999999
"manifold-CBCpG7AUU4pnsbyBn0bg","2022-11-25T03:36:27.464Z",0.0500430283318364
"manifold-CBCpG7AUU4pnsbyBn0bg","2022-11-26T03:47:15.879Z",0.0500430283318364
"manifold-CBCpG7AUU4pnsbyBn0bg","2022-11-27T03:36:03.978Z",0.0500430283318364
"manifold-CBCpG7AUU4pnsbyBn0bg","2022-11-28T03:38:41.932Z",0.0500430283318364
"manifold-CBCpG7AUU4pnsbyBn0bg","2022-11-29T03:46:09.207Z",0.050000000000000086
"manifold-CBCpG7AUU4pnsbyBn0bg","2023-01-21T04:15:21.614Z",0.04181166228032163
"manifold-CBCpG7AUU4pnsbyBn0bg","2023-01-22T04:07:31.921Z",0.04181166228032163
"manifold-CBCpG7AUU4pnsbyBn0bg","2023-01-23T04:09:50.777Z",0.04149175822678326
"manifold-CBCpG7AUU4pnsbyBn0bg","2023-01-24T04:09:22.483Z",0.04149175822678326
"manifold-CBCpG7AUU4pnsbyBn0bg","2023-01-25T04:11:30.321Z",0.04149175822678326
"manifold-CBCpG7AUU4pnsbyBn0bg","2023-01-26T04:14:04.487Z",0.04149175822678326
"manifold-CBCpG7AUU4pnsbyBn0bg","2023-01-27T04:10:14.643Z",0.04149175822678326
"manifold-CBCpG7AUU4pnsbyBn0bg","2023-01-28T04:12:40.427Z",0.04149175822678326
"manifold-CBCpG7AUU4pnsbyBn0bg","2023-01-29T04:13:35.951Z",0.04149175822678326
"manifold-CBCpG7AUU4pnsbyBn0bg","2023-01-30T04:13:29.625Z",0.043360911467822526
"manifold-CBCpG7AUU4pnsbyBn0bg","2023-01-31T04:14:40.980Z",0.043360911467822526
"manifold-CBCpG7AUU4pnsbyBn0bg","2023-02-01T04:15:16.528Z",0.043360911467822526
"manifold-CBCpG7AUU4pnsbyBn0bg","2023-02-02T04:19:48.168Z",0.0432747489941838
"manifold-CBCpG7AUU4pnsbyBn0bg","2023-02-03T04:17:05.851Z",0.0432747489941838
"manifold-CBCpG7AUU4pnsbyBn0bg","2023-02-04T04:17:49.994Z",0.0432747489941838
"manifold-CBCpG7AUU4pnsbyBn0bg","2023-02-05T04:17:31.687Z",0.0432747489941838
"manifold-CBCpG7AUU4pnsbyBn0bg","2023-02-06T04:17:23.861Z",0.0432747489941838
"manifold-CBCpG7AUU4pnsbyBn0bg","2023-02-07T04:18:08.064Z",0.0432747489941838
"manifold-CBCpG7AUU4pnsbyBn0bg","2023-02-08T04:18:49.867Z",0.0432747489941838
"manifold-CBCpG7AUU4pnsbyBn0bg","2023-02-09T04:18:42.442Z",0.051472507632458274
"manifold-CBCpG7AUU4pnsbyBn0bg","2023-02-10T04:28:23.584Z",0.051472507632458274
"manifold-CBCpG7AUU4pnsbyBn0bg","2023-02-11T04:23:56.676Z",0.051472507632458274
"manifold-CBCpG7AUU4pnsbyBn0bg","2023-02-12T04:12:36.780Z",0.05088126641574959
"manifold-CBCpG7AUU4pnsbyBn0bg","2023-02-13T04:16:49.415Z",0.050590456732334525
"manifold-CBCpG7AUU4pnsbyBn0bg","2023-02-14T04:17:26.371Z",0.050590456732334525
"manifold-CBCpG7AUU4pnsbyBn0bg","2023-02-15T04:27:10.995Z",0.050590456732334525
"manifold-CBCpG7AUU4pnsbyBn0bg","2023-02-16T04:17:20.484Z",0.050475014677893976
"manifold-CBCpG7AUU4pnsbyBn0bg","2023-02-17T04:09:13.067Z",0.049347529649077966
"manifold-CBCpG7AUU4pnsbyBn0bg","2023-02-18T04:16:55.903Z",0.047743305831309445
"manifold-CBCpG7AUU4pnsbyBn0bg","2023-02-19T04:15:26.157Z",0.03999999999999999
"manifold-CBCpG7AUU4pnsbyBn0bg","2023-02-20T04:16:23.715Z",0.03999999999999999
"manifold-CBCpG7AUU4pnsbyBn0bg","2023-02-21T04:24:05.848Z",0.04040330127462508
"manifold-CBCpG7AUU4pnsbyBn0bg","2023-02-22T06:02:18.176Z",0.041179295537912046
